Longitude,Latitude,LocationFactor,Land_SquareFeet,Land_PriorTaxYearMarketValueEstimate,Building_SquareFeet,Building_PriorTaxYearMarketValueEstimate,SalePrice
-87.7607289844302,41.9736308246244,1.11219878405899,3750,54370.0,2016.0,292170.0,287500.0
-87.7603882528855,41.9736341913591,1.11106683261326,4458,64640.0,2016.0,240510.0,341000.0
-87.759889967017,41.9740240420113,1.10837955026021,3125,45310.0,1723.0,345840.0,390000.0
-87.7619704892753,41.9730922860323,1.11794074864158,3818,55360.0,1104.0,232700.0,375000.0
-87.7605397041712,41.9731516481546,1.11287197574992,4375,63430.0,3822.0,369210.0,422000.0
-87.759367630447,41.9727369797561,1.11035601686826,4375,63430.0,1909.0,275800.0,250000.0
-87.761581273309,41.9721867302032,1.11884563545193,4140,60030.0,1656.0,292960.0,350000.0
-87.7679029528207,41.9719252509544,1.14542039023899,10250,148620.0,1370.0,201520.0,375000.0
-87.7604077811247,41.9709850382439,1.11787553521633,3881,56270.0,1760.0,88730.0,385000.0
-87.7584678198826,41.9712998104562,1.11163045062853,5000,72500.0,1451.0,293190.0,342000.0
-87.7582143913088,41.9709139903283,1.11195714312509,3875,56180.0,2592.0,314320.0,195000.0
-87.7578448506985,41.97030423423,1.11256059872812,4221,61200.0,1490.0,204800.0,503000.0
-87.7624016425898,41.9679481799347,1.13023289745225,9513,137930.0,2371.0,374860.0,665000.0
-87.7544894589701,41.9746059168977,1.09374675984629,4032,58460.0,1672.0,174130.0,380000.0
-87.7544298183419,41.9740810891865,1.09536188024358,4000,58000.0,1328.0,196410.0,275000.0
-87.7550574426266,41.9736883888779,1.09759842527859,3780,54810.0,2228.0,375840.0,425000.0
-87.7543692536096,41.9736955097711,1.09650829666914,4725,68510.0,2120.0,533480.0,660000.0
-87.7566017871134,41.9731469713244,1.10218095255682,3150,45670.0,2141.0,266550.0,265000.0
-87.7548692072818,41.9731621020579,1.09892666060002,3150,45670.0,1270.0,205740.0,330000.0
-87.7517189226587,41.9722821576211,1.09865947941321,4898,71020.0,1032.0,186730.0,250000.0
-87.7497614402303,41.9719164643182,1.09998999493729,3125,45310.0,1100.0,232420.0,340000.0
-87.7566201137436,41.9713156741994,1.1073626719699,3985,57780.0,1085.0,196440.0,331500.0
-87.7563344998548,41.9709314116805,1.1078242714547,3150,45670.0,2016.0,435170.0,548000.0
-87.7547009360323,41.9709472133872,1.10515848571604,3150,45670.0,980.0,233510.0,337000.0
-87.7482289023535,41.9714095342161,1.10297872361283,3075,44580.0,2036.0,244530.0,231000.0
-87.7484930525905,41.9710190883647,1.10402994121894,3075,44580.0,2004.0,231660.0,434000.0
-87.7491642263683,41.9713983636541,1.10211568915652,4099,59430.0,1007.0,187990.0,221000.0
-87.7574212368993,41.9700071697185,1.11232484731031,3150,45670.0,2832.0,274420.0,523000.0
-87.7522422120176,41.9700608697123,1.10558834271677,4305,62420.0,1408.0,237110.0,358500.0
-87.751573161338,41.970039271512,1.10552375654528,8179,118590.0,2401.0,265970.0,100000.0
-87.748729175591,41.9704917662482,1.1055442597842,3602,52220.0,1452.0,228930.0,350000.0
-87.7495668832414,41.970094447704,1.10605971505481,3720,53940.0,1041.0,234920.0,416000.0
-87.7562975550189,41.9691009529746,1.11225679404304,3654,52980.0,1540.0,294930.0,306000.0
-87.7559596228399,41.9691046521974,1.11168711151636,3906,56630.0,748.0,146980.0,366750.0
-87.7537469700062,41.9691297141647,1.10893806965834,3655,52990.0,2116.0,217100.0,375000.0
-87.7494611684498,41.9695705339179,1.10776755196196,3075,44580.0,1600.0,215300.0,200000.0
-87.7510422157067,41.9687375039435,1.10925037145909,997,14450.0,1958.0,326470.0,328500.0
-87.7369866324326,41.9809084910462,1.0899673607208,5123,74280.0,2048.0,431800.0,532000.0
-87.736753439599,41.9778349990845,1.10868963433036,5900,85550.0,2743.0,521230.0,560000.0
-87.7375819655344,41.9807868388165,1.08820503180866,5554,80530.0,2048.0,434950.0,489000.0
-87.7366999023505,41.9820766647962,1.08455604272045,5788,83920.0,3295.0,541040.0,600000.0
-87.7422134904121,41.9738362365246,1.10683595624883,3687,49770.0,1347.0,243080.0,425000.0
-87.7427462664898,41.9743913339803,1.10254863658534,3125,42180.0,1040.0,229030.0,288000.0
-87.7415118844228,41.9738480727363,1.10926574890283,3750,50620.0,986.0,213030.0,310000.0
-87.7409984129507,41.9740230556369,1.11036829445851,3906,52730.0,964.0,210440.0,426950.0
-87.7459189674322,41.9702669246012,1.11105247793087,3125,42180.0,1472.0,255890.0,200000.0
-87.7457544245676,41.9688558666824,1.11646029534207,4536,61230.0,920.0,233600.0,310000.0
-87.7441969658641,41.9683281464576,1.12299928954833,3125,42180.0,3716.0,347280.0,520000.0
-87.7442137312874,41.972067569873,1.1084052710475,3425,46230.0,1030.0,213800.0,275000.0
-87.7446253583104,41.9716984086383,1.1087861019252,3425,46230.0,2240.0,255370.0,620000.0
-87.7446841659096,41.971645664323,1.10884147345033,3425,46230.0,2240.0,547090.0,599900.0
-87.7433904712304,41.9728058233548,1.1076787591873,3434,46350.0,2437.0,481070.0,560000.0
-87.7436627534617,41.9710171208991,1.11439325607601,3550,47920.0,1584.0,224340.0,210000.0
-87.7409005568114,41.9714990070653,1.12278639880826,3125,42180.0,1064.0,241680.0,309000.0
-87.7408717908951,41.9704879747459,1.12754472582975,3750,50620.0,2150.0,307610.0,372500.0
-87.7408125807772,41.9700555602017,1.12976225781878,4574,61740.0,1639.0,322320.0,335500.0
-87.7408498384067,41.9692241279997,1.13324874342195,3750,50620.0,3939.0,430720.0,315000.0
-87.7409811742977,41.9734161146244,1.11337499846561,4687,63270.0,1142.0,254570.0,331000.0
-87.7414274265854,41.9728461508653,1.11432117971689,1041,14050.0,764.0,180600.0,273500.0
-87.7402129347263,41.9725233562332,1.12096438598657,3990,53860.0,1355.0,281250.0,324000.0
-87.7364902598184,41.9746547771438,1.1285535367309,3810,51430.0,1136.0,246630.0,355000.0
-87.7359652437368,41.9746600593455,1.13154828623225,3810,51430.0,744.0,259340.0,265000.0
-87.7347394086546,41.9750023802498,1.13693005294254,3810,51430.0,2493.0,589840.0,520000.0
-87.7347371657685,41.9749199326487,1.13745451983409,3810,51430.0,1225.0,309680.0,495000.0
-87.7340036775263,41.9740247740145,1.14786040731155,3810,51430.0,1215.0,261670.0,385000.0
-87.7371571099932,41.9730692924035,1.1337428738591,3810,51430.0,1110.0,307210.0,320500.0
-87.7371482854623,41.9727406959193,1.135609012778,3810,51430.0,1438.0,285160.0,407500.0
-87.7371460803497,41.9726585920743,1.13607405564124,3810,51430.0,1641.0,271260.0,342000.0
-87.7364185432239,41.9720086336581,1.14407634763907,3810,51430.0,1190.0,80020.0,575000.0
-87.7359114516779,41.9726718501283,1.14349682510069,3810,51430.0,1094.0,265200.0,140000.0
-87.7339801052987,41.9731532987458,1.15350851269835,3968,53560.0,1188.0,245010.0,235000.0
-87.7346452862644,41.9715208380422,1.15878714213293,3810,51430.0,1107.0,258160.0,518000.0
-87.7333995446779,41.9711229151825,1.1705048953692,3810,51430.0,1270.0,269160.0,275000.0
-87.7309135202447,41.9704183981581,1.19594021142919,3937,53140.0,1120.0,237220.0,312000.0
-87.7289989734956,41.9714308707784,1.20637480039306,4762,64280.0,1188.0,233230.0,290000.0
-87.7284196057632,41.9715885166875,1.21070684638497,4884,65930.0,2501.0,349120.0,275000.0
-87.7370620670531,41.9695677966396,1.15313482572438,3810,51430.0,1275.0,235090.0,290000.0
-87.7370552689569,41.9693209482475,1.15445264135086,3810,51430.0,1212.0,232850.0,312000.0
-87.7338884072963,41.9697713125404,1.17491184250132,4191,56570.0,1472.0,263250.0,480400.0
-87.7152529001015,41.9813978289642,1.24171178770001,3720,53940.0,1146.0,290130.0,202500.0
-87.7121254150362,41.9816855401491,1.266190808272,3720,53940.0,2304.0,326060.0,411000.0
-87.710915321677,41.981948550268,1.27336703034427,3720,53940.0,3194.0,414590.0,359000.0
-87.7145409359181,41.980964306962,1.25344079500571,3720,53940.0,1288.0,321240.0,316000.0
-87.714009794469,41.9803950132747,1.2654722014258,3720,53940.0,3541.0,467590.0,395000.0
-87.713315663889,41.9806412759171,1.26886891263063,4650,67420.0,2926.0,328880.0,454500.0
-87.7108941393887,41.9810985169677,1.28517425997803,3720,53940.0,4422.0,440670.0,795000.0
-87.7108799110683,41.9805228697197,1.29325492170756,3720,53940.0,2428.0,322420.0,405001.0
-87.7108613733789,41.9797820948146,1.30374878672064,3720,53940.0,1322.0,272030.0,405000.0
-87.7103694552244,41.9807762712091,1.29445365431894,3720,53940.0,2224.0,283000.0,325000.0
-87.7151818538831,41.9786284107877,1.27604656265569,3720,53940.0,1152.0,226370.0,550000.0
-87.7151607237835,41.9778053109239,1.28646094062302,3720,53940.0,1152.0,282830.0,295000.0
-87.7144624129913,41.9778962798427,1.29260611100359,4960,71920.0,2085.0,337630.0,442500.0
-87.714493371546,41.979108010163,1.27697416749145,4092,59330.0,1149.0,243080.0,325000.0
-87.7115459483759,41.9791547611996,1.30574807104365,3720,53940.0,2668.0,306090.0,449900.0
-87.7156639428486,41.9772726256881,1.28774710617315,4216,61130.0,2196.0,357070.0,581000.0
-87.7139079772388,41.9763905631116,1.31797987186103,4340,62930.0,2514.0,297660.0,420000.0
-87.7114963100169,41.9771695837436,1.33388806837262,4650,67420.0,2088.0,382330.0,395000.0
-87.7254456680929,41.9750412771629,1.21085841804967,3720,53940.0,3059.0,377100.0,325000.0
-87.7249173200687,41.974470361978,1.22102471188763,3720,53940.0,2208.0,267740.0,340000.0
-87.7241917115548,41.9738822846558,1.23363772963088,3930,56980.0,1172.0,248030.0,510000.0
-87.7236364440865,41.9733164424574,1.24465569975007,5895,85470.0,1430.0,276550.0,592000.0
-87.7223980508161,41.9730788275236,1.26032437290553,3750,54370.0,3466.0,354210.0,425000.0
-87.7217076531457,41.9735137298201,1.26365661871192,3750,54370.0,2506.0,277680.0,398000.0
-87.7204657455628,41.9727564844178,1.28546970798483,3750,54370.0,1156.0,246320.0,367000.0
-87.7192267554122,41.972112961349,1.30704044454064,3625,52560.0,1242.0,229620.0,425000.0
-87.7241314567255,41.9715363284106,1.25561675198751,4180,60610.0,1306.0,213510.0,225000.0
-87.7216377098998,41.9709222244038,1.29023234795957,3750,54370.0,1234.0,228110.0,520000.0
-87.7271905481783,41.969142504023,1.24214722305251,4265,61840.0,1356.0,234220.0,225000.0
-87.7247843780222,41.9693850703602,1.26717140803431,3844,55730.0,2976.0,281060.0,260000.0
-87.7235250115737,41.9690952508215,1.28465783557099,4950,71770.0,1140.0,211530.0,252500.0
-87.723519843831,41.9688963776818,1.28650526890422,4290,62200.0,2000.0,308680.0,394950.0
-87.7215882216621,41.9690881447826,1.30877943174927,3750,54370.0,2328.0,217030.0,569000.0
-87.7210707368121,41.9691281138238,1.31499808218122,4375,63430.0,2538.0,267910.0,380000.0
-87.7180705894934,41.9745702570518,1.2932604678903,4166,60400.0,1761.0,344310.0,40000.0
-87.7180806391963,41.9749360570306,1.28897784851863,4166,60400.0,2636.0,328640.0,448000.0
-87.7168638317865,41.9751326132937,1.30043367139351,3750,54370.0,1220.0,265230.0,335000.0
-87.7156286329843,41.9746623422064,1.32035807291547,4375,63430.0,1420.0,322810.0,542000.0
-87.7156181862178,41.9742782347561,1.3252388869131,4375,63430.0,1955.0,402170.0,500000.0
-87.715581587219,41.9729338184228,1.34233470444724,4375,63430.0,1341.0,310320.0,435000.0
-87.715551698289,41.9727943715817,1.3444327205488,6660,96570.0,1884.0,341790.0,399900.0
-87.7180166033123,41.9725888590768,1.31646732836356,4250,61620.0,1254.0,238740.0,400000.0
-87.7180115277408,41.9724035966684,1.31863495831644,4125,59810.0,1254.0,216030.0,213000.0
-87.7143383899462,41.9722167269829,1.36708197212045,5000,72500.0,1152.0,242810.0,380000.0
-87.7094604373691,41.9725432962321,1.42536566614198,3750,54370.0,1201.0,304390.0,576000.0
-87.7174687999802,41.9715439049945,1.33524565187842,3750,54370.0,2772.0,242480.0,615000.0
-87.7174643245855,41.9713792408989,1.33719989885916,3750,54370.0,2718.0,266790.0,360000.0
-87.7118873860558,41.9719081828811,1.40306507797323,5452,79050.0,1848.0,361440.0,225500.0
-87.7174167951144,41.9696273606589,1.35788208074462,3750,54370.0,2694.0,290580.0,355000.0
-87.7142758198643,41.9698904840796,1.3977025624914,4500,65250.0,1406.0,251690.0,400000.0
-87.7142674353437,41.9695941895004,1.40158212680924,4500,65250.0,1936.0,296650.0,310000.0
-87.712528319678,41.9696707316576,1.424995038982,3750,54370.0,1232.0,240570.0,402000.0
-87.7118346730281,41.9699951452994,1.43030963313154,5125,74310.0,1440.0,272810.0,230000.0
-87.7106010322883,41.9696098012782,1.45309310703194,3750,54370.0,1302.0,338940.0,394500.0
-87.7052638109965,41.9825333667115,1.31158806701285,6036,114680.0,2318.0,414820.0,565000.0
-87.7017972057257,41.9828450526744,1.33122436972691,6875,130620.0,1862.0,376820.0,472000.0
-87.7038815859867,41.9824463653128,1.32340525970138,6930,131670.0,2836.0,486940.0,590000.0
-87.7029091256745,41.9819248985111,1.339314642691,5670,107730.0,3344.0,545960.0,685000.0
-87.7045515381446,41.9802681272107,1.35428060723195,6200,117800.0,1695.0,299290.0,700000.0
-87.7009543852586,41.9806343572789,1.37642680138519,5750,109250.0,2025.0,353570.0,462500.0
-87.7012948271066,41.9806323614989,1.37396316054548,6138,116620.0,1721.0,443810.0,552500.0
-87.703736330741,41.9774602947588,1.40978139042629,4588,87170.0,3885.0,409890.0,749000.0
-87.6979827501123,41.9819505740458,1.37073568872811,3750,71250.0,1430.0,305410.0,312000.0
-87.6902503230746,41.9816436090712,1.40416161559166,4092,77740.0,4740.0,428020.0,665000.0
-87.6901930612843,41.9829003686048,1.3757958740581,4687,89050.0,2819.0,333770.0,515000.0
-87.6975126148489,41.9810413512545,1.39111040188508,3750,71250.0,1426.0,319070.0,374500.0
-87.690213860223,41.9796386708315,1.45062943924217,1090,20710.0,1140.0,225860.0,255000.0
-87.6973447805539,41.9792188591341,1.42861859488409,3750,71250.0,2617.0,370710.0,561000.0
-87.6959566728007,41.9783153805917,1.45609360806825,3750,71250.0,1659.0,319660.0,380000.0
-87.6963505896132,41.9770110740661,1.48104623150619,3527,67010.0,1810.0,309710.0,458000.0
-87.6975341262404,41.976477719078,1.48337996624607,4167,79170.0,1479.0,237580.0,412000.0
-87.7066016435738,41.974185374866,1.43471722960493,2607,37800.0,1226.0,205200.0,245500.0
-87.7065114967868,41.9730635461044,1.45422372519602,3750,54370.0,1191.0,273820.0,295000.0
-87.7009186128701,41.9728277286637,1.52408231750308,4375,105000.0,3754.0,540200.0,670000.0
-87.7003891608231,41.9724836656637,1.53655094000701,4125,99000.0,2598.0,407890.0,625000.0
-87.7076728037632,41.9708942381081,1.47427158130048,4375,63430.0,4584.0,506640.0,440000.0
-87.7064126090029,41.9695656122001,1.51281599673463,3750,54370.0,1104.0,233690.0,305000.0
-87.7043592917752,41.9696593352581,1.53946318952122,3750,54370.0,2283.0,305690.0,570000.0
-87.7034972463124,41.9687296805855,1.56743783257287,1116,26780.0,2420.0,533170.0,450000.0
-87.699651923853,41.9713821940417,1.56633495758275,3750,90000.0,3204.0,490960.0,530000.0
-87.6994640751959,41.9709729155686,1.57656020608412,3590,86160.0,969.0,309790.0,470000.0
-87.6991282651994,41.9712222352614,1.57538896546746,3750,90000.0,1931.0,405900.0,680000.0
-87.6938678463661,41.9755681352717,1.52916187433551,3800,91200.0,1480.0,356090.0,585000.0
-87.6949459540767,41.9750952542216,1.53240025075106,4530,108720.0,895.0,326550.0,975000.0
-87.6961418321607,41.9745586982932,1.53492230314598,3150,75600.0,960.0,263280.0,740000.0
-87.6955791024125,41.9742330662191,1.54649010784035,3180,76320.0,1133.0,319240.0,297024.0
-87.6902448659616,41.9746632257178,1.56982875582298,2750,66000.0,2238.0,748940.0,850000.0
-87.6899566598787,41.9743230979255,1.57937737028222,2746,65900.0,2342.0,1013190.0,910000.0
-87.6984303301755,41.9733521075575,1.53966890353661,4125,99000.0,3136.0,428630.0,627800.0
-87.6980663109613,41.9733548820763,1.54314944299672,4125,99000.0,5680.0,651290.0,710000.0
-87.6930472481099,41.9732593329762,1.5872740385374,3850,92400.0,1832.0,433780.0,360000.0
-87.6899574315842,41.9733073809192,1.60431821707461,3950,94800.0,1344.0,414390.0,585000.0
-87.6948742304088,41.9724678567877,1.59108602594439,3750,90000.0,2658.0,512160.0,670000.0
-87.6933202892486,41.9726586996456,1.59913211902624,4740,113760.0,3540.0,518610.0,945000.0
-87.6925822507692,41.9721802659513,1.61559294992384,4611,110660.0,2272.0,477820.0,595000.0
-87.6899339876351,41.9722296251052,1.63096028041829,894,21450.0,2261.0,529630.0,530000.0
-87.6984416268304,41.9714372230028,1.57857868855147,4200,100800.0,1354.0,29510.0,865000.0
-87.693280924903,41.9715551347586,1.62476566098352,4800,115200.0,1250.0,444200.0,665000.0
-87.6922881686072,41.9715682561589,1.6320335470308,4800,115200.0,2664.0,399870.0,780000.0
-87.6920471571839,41.9710910414038,1.64501683031277,4800,115200.0,1874.0,491370.0,560000.0
-87.6983872228023,41.9700866301466,1.60662510342883,6875,165000.0,2517.0,615150.0,725000.0
-87.6983768786403,41.9697662459953,1.61323714119588,4135,99240.0,1420.0,399550.0,492000.0
-87.6979066453842,41.9699427061787,1.61501483527042,5358,128590.0,1402.0,374610.0,485000.0
-87.6947269845811,41.9702801476427,1.64091781944232,3750,90000.0,2890.0,457580.0,621250.0
-87.7051136195339,41.9670576644282,1.57269859660857,3750,54370.0,3432.0,476550.0,590000.0
-87.7031953301381,41.9673243569429,1.59634139397886,3750,90000.0,1647.0,461400.0,710000.0
-87.7026886707417,41.9674380137792,1.6015958662356,3660,87840.0,1792.0,556170.0,650000.0
-87.701802026746,41.9678561924144,1.60648201546655,3780,90720.0,1440.0,466940.0,649900.0
-87.7016699705797,41.9673306556854,1.61791400277014,3780,90720.0,1104.0,472430.0,515000.0
-87.7045757424647,41.9663754181881,1.59210383358783,4230,61330.0,1360.0,305320.0,645000.0
-87.7044502546271,41.9658917110182,1.6020571994282,4080,59160.0,1445.0,312410.0,500000.0
-87.7071306704983,41.9653382278799,1.56870321471014,3600,52200.0,2756.0,358000.0,432000.0
-87.7038709387865,41.9649919751836,1.62602329309956,3600,52200.0,4017.0,495700.0,785000.0
-87.707454461024,41.9636951718305,1.58786967184291,3780,54810.0,1831.0,333070.0,655000.0
-87.7062249827197,41.9634588546809,1.61205807146268,3750,54370.0,2572.0,485460.0,805000.0
-87.7030689011413,41.9633091077585,1.66686155899316,4375,105000.0,2138.0,645340.0,590000.0
-87.7025502781832,41.9633066981901,1.67534966808083,5000,120000.0,2995.0,682590.0,695000.0
-87.7016137110454,41.9644889813914,1.66978327409705,5000,120000.0,1322.0,516900.0,475000.0
-87.7067127801932,41.9624583729501,1.61858625042622,3750,54370.0,1440.0,345390.0,350000.0
-87.7030442186589,41.9624804406794,1.68090817642551,3750,90000.0,1317.0,528820.0,386500.0
-87.7013015105301,41.9623874668182,1.71130662693972,5625,135000.0,2691.0,629350.0,725000.0
-87.7000753084875,41.9622508219509,1.73352486197979,3750,90000.0,1613.0,400000.0,805000.0
-87.6988569713902,41.9624229212816,1.74960767291042,3750,90000.0,2362.0,622410.0,437500.0
-87.6988517399843,41.9622583091573,1.75270745605388,3750,90000.0,2832.0,582650.0,636000.0
-87.6983885129213,41.9678838152071,1.65099574631175,3780,90720.0,2734.0,530120.0,695000.0
-87.6970648436802,41.9678944007052,1.66697796835635,3780,90720.0,1350.0,476650.0,619000.0
-87.6941328238428,41.9680492203687,1.69627096823674,3750,90000.0,4965.0,802510.0,525000.0
-87.6941082052968,41.9672261371851,1.71474083689679,3750,90000.0,2456.0,554500.0,997000.0
-87.699310119388,41.9675901746828,1.64499411356422,3750,90000.0,3851.0,679700.0,875000.0
-87.695990956133,41.9664629445552,1.70968479338978,3750,90000.0,2592.0,512180.0,600000.0
-87.6957703163344,41.9664646831937,1.71230888616733,3750,90000.0,4710.0,760570.0,816000.0
-87.6952739491812,41.9664685664905,1.71811545681494,7500,180000.0,9288.0,1200470.0,1000000.0
-87.6955337614405,41.9659385126553,1.72624624943377,3600,86400.0,1539.0,450470.0,550000.0
-87.6940268507322,41.9660906399201,1.74057548612943,5000,120000.0,5902.0,661020.0,930000.0
-87.6934100966605,41.9661299031956,1.74649306334596,2600,62400.0,3315.0,514020.0,540100.0
-87.692437277926,41.9659634743785,1.76046409619546,3600,86400.0,2588.0,707690.0,715000.0
-87.6950918789509,41.9654314941496,1.74232009979853,3600,86400.0,1584.0,618130.0,550000.0
-87.690716426178,41.9654665381474,1.78874176070689,3600,86400.0,2290.0,574790.0,1125000.0
-87.6902748210243,41.9654700764302,1.79268616790838,3600,86400.0,2600.0,621240.0,735000.0
-87.6951266226194,41.9634706607172,1.78284309753849,4981,119540.0,1537.0,599090.0,899000.0
-87.6895858800286,41.9645844735625,1.81984408447762,3750,90000.0,4035.0,568880.0,765000.0
-87.6932429441192,41.9618828598421,1.8404495763271,3750,90000.0,5397.0,830990.0,1050000.0
-87.6920438687323,41.9627128638602,1.83734992983494,3750,90000.0,2730.0,537810.0,720000.0
-87.7073527046172,41.9604582341139,1.63537748115444,3750,82500.0,2610.0,293650.0,330000.0
-87.7061262400633,41.9602716845854,1.66040434325836,3500,77000.0,1254.0,412010.0,450000.0
-87.7036590375248,41.9596086503842,1.7151559541534,3616,79550.0,2670.0,108840.0,970000.0
-87.7005469283847,41.9607012853796,1.75257736061336,4250,93500.0,1360.0,236100.0,375000.0
-87.6999949238404,41.9596799781163,1.77919714513952,4687,103110.0,3246.0,202760.0,1050000.0
-87.6992968844889,41.9598724018369,1.78784814583344,3125,68750.0,2040.0,394870.0,415000.0
-87.707313151069,41.9592111300349,1.65278117335705,5875,129250.0,1252.0,274310.0,423000.0
-87.7048658284774,41.9589986409639,1.70172583709577,3150,69300.0,2052.0,66240.0,899000.0
-87.70486358416,41.9589300915094,1.70273751900733,3150,69300.0,2052.0,294130.0,900000.0
-87.7011766387559,41.9584549818971,1.77810316358536,3125,68750.0,2140.0,387420.0,548000.0
-87.7004684356547,41.9582696754809,1.79386990859608,4687,103110.0,1343.0,310570.0,210000.0
-87.6999621221506,41.9586459963377,1.79687040745365,3750,82500.0,2532.0,390130.0,750000.0
-87.6987208571313,41.9581349336434,1.82718091163387,4166,91650.0,1100.0,300640.0,720000.0
-87.7072429031826,41.957015789576,1.68197855532595,4208,92570.0,1996.0,322150.0,578000.0
-87.7065286052518,41.9566191691004,1.70106526922559,3125,68750.0,2198.0,240710.0,840000.0
-87.7065153896207,41.9562076159272,1.70636857892573,3125,68750.0,1020.0,291230.0,290000.0
-87.7053253585045,41.9571105307136,1.71865924398512,3125,68750.0,1765.0,286810.0,465000.0
-87.7053209372257,41.9569733922444,1.72053913114151,3125,68750.0,2209.0,108460.0,840000.0
-87.7028439609663,41.9561535944397,1.78035386276295,3125,68750.0,1902.0,333500.0,395000.0
-87.7004199914325,41.956763700105,1.81817917533981,3750,82500.0,2376.0,393350.0,390000.0
-87.6999132928806,41.95711283834,1.82223099908204,4687,103110.0,3726.0,484380.0,885000.0
-87.6999072656581,41.9569241950812,1.8252767975531,3125,68750.0,1672.0,321570.0,825000.0
-87.6986961269906,41.9573355595627,1.84079554040965,3780,83160.0,2142.0,400320.0,447500.0
-87.7061184326316,41.9542446806966,1.73757492971605,3175,69850.0,2650.0,265800.0,408000.0
-87.704052450972,41.9556241007709,1.76335331947257,4468,98290.0,1797.0,477200.0,450000.0
-87.7040404088674,41.9552490261029,1.76841389404764,4687,103110.0,1421.0,306800.0,532500.0
-87.7040205568068,41.9546310980014,1.77659781841081,4687,103110.0,3633.0,517790.0,799000.0
-87.703518975996,41.9552520252865,1.77894002059843,4687,103110.0,902.0,259390.0,297500.0
-87.7034947727995,41.954499235559,1.78905656053824,4468,98290.0,2441.0,422710.0,660000.0
-87.7015888909077,41.9550957307374,1.81973522624933,3125,68750.0,681.0,263120.0,834500.0
-87.700353827738,41.9546735912528,1.85006315820577,4687,103110.0,1494.0,268320.0,649900.0
-87.6938107159855,41.9597208695698,1.87691005046231,3750,90000.0,2672.0,655870.0,975000.0
-87.6929282999122,41.9597261183593,1.88922225395443,3750,90000.0,2070.0,473850.0,480000.0
-87.6911441901798,41.9601225696885,1.90434095954796,3062,73480.0,1903.0,516450.0,668000.0
-87.6908628492755,41.9597383151034,1.91604289105882,3062,73480.0,2921.0,902260.0,990000.0
-87.6939058974787,41.9591954190405,1.885879754883,3750,90000.0,1035.0,295240.0,635000.0
-87.6897650561518,41.9592209079658,1.94048698538882,3062,73480.0,1926.0,437120.0,600000.0
-87.6900263761482,41.9588309712363,1.94574284206971,3459,83010.0,1080.0,372480.0,420000.0
-87.6929843884071,41.9582899427789,1.91707641082241,3750,90000.0,2070.0,447760.0,550000.0
-87.6915393061286,41.9579111908838,1.94511842676449,3125,75000.0,1120.0,495070.0,425000.0
-87.692496496018,41.9572470466501,1.94452419152009,2900,69600.0,1600.0,485760.0,500000.0
-87.6924870659505,41.9569325629754,1.95070977567701,3286,78860.0,1848.0,544020.0,715000.0
-87.6913377103279,41.9571172756906,1.96379697744741,2900,69600.0,920.0,353270.0,1220000.0
-87.6924285798051,41.9549730894177,1.98806631726849,2900,69600.0,1932.0,184060.0,957500.0
-87.6912687721254,41.9547734162794,2.00976478704117,2900,69600.0,1481.0,349520.0,360000.0
-87.6906791207987,41.9555709147889,2.00342950411601,3750,90000.0,1920.0,403200.0,496000.0
-87.6905777195064,41.9555714356196,2.00487599916867,3125,75000.0,1442.0,82710.0,450000.0
-87.6897477991207,41.9555756230735,2.01642823868299,3125,75000.0,1134.0,86010.0,450000.0
-87.6888773265558,41.9550673975061,2.03825065707906,3564,85530.0,1094.0,461150.0,535000.0
-87.7271478109312,41.9676521198824,1.25405456676437,3750,54370.0,2080.0,218860.0,327000.0
-87.7258943437227,41.9667387142182,1.27575433567832,3750,54370.0,2148.0,304000.0,318100.0
-87.7252213970443,41.9677621903912,1.27565347234287,3115,45160.0,789.0,179500.0,397000.0
-87.723979903958,41.9671094206896,1.29642962930514,3750,54370.0,1663.0,207880.0,262000.0
-87.7234473462926,41.9667032231588,1.30674972012896,3750,54370.0,1101.0,209960.0,405000.0
-87.7219590566426,41.9671349819887,1.322464538664,4125,59810.0,2430.0,248360.0,459000.0
-87.719080203254,41.9669198648513,1.36421939677002,4125,59810.0,2836.0,310920.0,455000.0
-87.7270957854999,41.9659675858181,1.26718264517644,3375,48930.0,2000.0,256470.0,445000.0
-87.7270801208628,41.9654156713905,1.27136719497986,3125,45310.0,1520.0,210480.0,250000.0
-87.7258525171102,41.96529216916,1.28740358771687,3125,45310.0,1428.0,212500.0,525000.0
-87.7258485823429,41.96515485614,1.28848988707617,3125,45310.0,1360.0,237840.0,417000.0
-87.7239253834281,41.9652331635825,1.31285179873923,3500,50750.0,1173.0,192460.0,325000.0
-87.7228608741021,41.9653031094311,1.32664610745667,4937,71580.0,2566.0,279340.0,750000.0
-87.71850887557,41.9652048876884,1.39016590764652,4187,60710.0,4572.0,392280.0,655000.0
-87.7270327056648,41.9637533214027,1.2836270711329,4125,59810.0,2246.0,323940.0,455000.0
-87.7270222166504,41.9633838143819,1.28627500574856,3750,54370.0,1736.0,340680.0,275000.0
-87.7263370058117,41.9640361001069,1.29048685557771,4468,64780.0,858.0,221700.0,100000.0
-87.726329168019,41.9637616381163,1.29253759828074,4125,59810.0,2338.0,283430.0,460000.0
-87.7263149466744,41.9632635018946,1.29621840264714,4167,60420.0,1662.0,315080.0,355000.0
-87.7263122764064,41.9631720241343,1.2968891988413,4166,60400.0,1016.0,279070.0,228000.0
