TownCode,LocationFactor,Land_SquareFeet,Land_PriorTaxYearMarketValueEstimate,Building_SquareFeet,Building_PriorTaxYearMarketValueEstimate,SalePrice,Age,WallMaterial,RoofMaterial,Rooms,Bedrooms,FullBaths,Basement,BasementFinish,CentralHeating,CentralAir,AtticType,HalfBaths,Garage1Size,Garage1Material,Garage1Attachment,Garage1Area,Porch
71,0.902509007719059,3125,39060.0,894.0,135110.0,235000.0,95,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1
71,0.908131847717561,3907,48830.0,2300.0,264650.0,200000.0,96,3.0,1.0,8.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,3
71,0.872541663781933,3750,41250.0,2248.0,171650.0,279900.0,93,2.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,3
71,0.87176722069888,3750,41250.0,2248.0,163880.0,155100.0,93,2.0,2.0,10.0,6.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,3
71,0.868265362181489,3750,41250.0,2146.0,167410.0,232000.0,93,2.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,0.873173182302052,3672,40390.0,2240.0,171130.0,131000.0,93,2.0,2.0,10.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,0.862337930246926,3750,41250.0,2146.0,172670.0,305000.0,94,2.0,2.0,8.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,3
71,0.853320672381708,3750,41250.0,2215.0,156520.0,290000.0,93,2.0,2.0,10.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
71,0.857366130123152,3750,41250.0,2146.0,165470.0,294000.0,93,2.0,2.0,10.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,1
71,0.84791519346787,3750,41250.0,2146.0,169400.0,235000.0,93,3.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.843971856449911,3711,40820.0,3102.0,159730.0,215000.0,93,2.0,2.0,Other,6.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
71,0.841471325913659,3712,40830.0,2146.0,160320.0,140000.0,94,2.0,1.0,8.0,4.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,0.855739350779741,3712,40830.0,2146.0,160280.0,300000.0,94,2.0,2.0,8.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.843790060823856,3750,41250.0,2146.0,163760.0,180000.0,94,2.0,2.0,8.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.847654488455918,3750,41250.0,666.0,100530.0,99000.0,110,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1
71,0.84285004703174,3750,41250.0,1380.0,160130.0,302000.0,93,2.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3
71,0.841247033079422,3750,41250.0,2112.0,136220.0,229000.0,89,2.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
71,0.849740389259235,3750,41250.0,907.0,111860.0,310000.0,95,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.838444778703705,3625,39870.0,1152.0,126040.0,130500.0,95,2.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
71,0.838937726893173,3750,41250.0,1068.0,120790.0,170000.0,95,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.84036914309561,3750,41250.0,1008.0,115390.0,265000.0,94,2.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,0.840587448206238,3750,41250.0,1171.0,139900.0,285000.0,97,1.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,0.834915243779957,3750,41250.0,2352.0,166770.0,205000.0,100,2.0,2.0,10.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,0.829620467710001,3750,41250.0,1125.0,135560.0,315000.0,95,3.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,3
71,0.828757728971888,3750,41250.0,945.0,130340.0,121000.0,96,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,0.824177525539417,3750,41250.0,2028.0,195600.0,100100.0,91,2.0,1.0,7.0,6.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3
71,0.821451237867884,3000,22000.0,3965.0,151320.0,211000.0,101,2.0,2.0,Other,4.0,3.0,1.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,1
71,0.872020805925403,3611,39720.0,2862.0,268330.0,159000.0,11,1.0,2.0,10.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.865445153673548,879,9660.0,1567.0,214890.0,259000.0,11,1.0,2.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3
71,0.881757623892291,918,10090.0,1931.0,253370.0,235000.0,11,3.0,2.0,6.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,3
71,0.877772692655574,988,10860.0,2018.0,258100.0,290000.0,11,3.0,2.0,6.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,3
71,0.877449113714315,918,10090.0,1816.0,240160.0,260000.0,11,2.0,2.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3
71,0.919184536301733,6230,68530.0,3417.0,306870.0,375000.0,108,2.0,2.0,Other,Other,3.0,1.0,3.0,1.0,0.0,3.0,0.0,Other,1.0,2.0,2.0,3
71,0.859674571508118,3125,34370.0,1869.0,150690.0,185000.0,110,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.860982513202228,3125,34370.0,1060.0,151150.0,235500.0,56,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.88692430181401,4200,46200.0,1048.0,146200.0,206000.0,104,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,1
71,0.856254939673081,3125,34370.0,837.0,121590.0,155000.0,90,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
71,0.864779582172893,3125,34370.0,983.0,141410.0,57900.0,160,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
71,0.869255810119023,3125,34370.0,1623.0,162280.0,250000.0,130,1.0,1.0,10.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1
71,0.879897986069244,3780,41580.0,1170.0,155040.0,273280.0,105,2.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1
71,0.873946464802251,3780,41580.0,1404.0,145880.0,101500.0,106,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2
71,0.880296156614308,3780,41580.0,1702.0,178500.0,50000.0,108,1.0,1.0,7.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,1
71,0.844578635144217,3125,34370.0,1140.0,141090.0,105000.0,63,2.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,3
71,0.846197932112036,3750,41250.0,934.0,137520.0,218000.0,64,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.847274315248951,4062,44680.0,934.0,133380.0,240000.0,65,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,3
71,0.860090425238775,3125,34370.0,866.0,139310.0,152000.0,61,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.866933986423457,4284,47120.0,1934.0,160990.0,305000.0,96,2.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,0.838467274011492,3586,39440.0,1992.0,172500.0,388000.0,95,2.0,2.0,6.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,2
71,0.857843641928992,4158,45730.0,2026.0,168360.0,113500.0,96,2.0,2.0,10.0,4.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
71,0.840847617466541,3420,37620.0,884.0,136030.0,242900.0,100,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1
71,0.842638953547573,3612,39730.0,3132.0,246530.0,230000.0,96,2.0,2.0,Other,Other,4.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
71,1.0190269219449,3750,54370.0,922.0,160650.0,189000.0,103,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,2.0,3
71,1.09036855364544,3125,45310.0,2650.0,200530.0,275000.0,103,2.0,2.0,7.0,4.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,3
71,1.05229066594141,3750,54370.0,1985.0,185940.0,255000.0,102,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,3
71,1.04447525742148,3750,54370.0,913.0,142120.0,380000.0,105,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.06918805206554,3750,54370.0,1854.0,182890.0,265000.0,110,2.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.06454183915993,3750,54370.0,1854.0,177430.0,310000.0,108,1.0,1.0,9.0,4.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.06297666509446,3750,54370.0,1932.0,179190.0,210000.0,106,1.0,1.0,10.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,3
71,1.06506471279824,3750,54370.0,1962.0,212020.0,295000.0,104,1.0,1.0,Other,5.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,0.96124152096344,3150,45670.0,1134.0,161130.0,305000.0,110,1.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
71,0.9581189452618,3150,45670.0,836.0,160430.0,158000.0,59,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
71,1.01676981602471,3150,45670.0,1080.0,147640.0,269900.0,51,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.03263846673098,3150,45670.0,962.0,121960.0,285000.0,89,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,1
71,1.02991240775165,3150,45670.0,1938.0,148210.0,280000.0,110,1.0,1.0,9.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
71,1.02785499363626,3150,45670.0,750.0,112790.0,195000.0,120,1.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.05685492901017,3125,45310.0,1292.0,168210.0,165000.0,120,1.0,2.0,6.0,4.0,1.0,4.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,0.970628383698281,3437,49830.0,2416.0,208250.0,359000.0,93,1.0,1.0,Other,3.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.03553374082078,4350,63070.0,2215.0,180510.0,335000.0,130,1.0,1.0,Other,4.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,1
71,1.02757433947405,3125,45310.0,886.0,138980.0,199000.0,110,1.0,1.0,9.0,3.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,1.11622484315059,3780,54810.0,1002.0,195170.0,315000.0,107,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,1
71,1.13808286703212,4095,59370.0,1730.0,148420.0,182500.0,130,1.0,1.0,8.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3
71,1.14995226926494,3150,45670.0,708.0,116940.0,160000.0,108,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.17662961289366,3150,45670.0,2563.0,207940.0,233000.0,114,1.0,1.0,Other,5.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,3
71,1.16920430293623,3150,45670.0,1440.0,157090.0,143000.0,110,3.0,3.0,7.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,3
71,1.22059265315541,3654,52980.0,1012.0,158070.0,202500.0,110,1.0,1.0,9.0,5.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.21414290754145,3780,54810.0,1362.0,185360.0,415713.0,106,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1
71,1.19049068219084,3937,57080.0,1881.0,240570.0,175000.0,103,3.0,1.0,9.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,1
71,1.18241043222299,3780,54810.0,969.0,159530.0,260000.0,103,2.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,3
71,1.08811455852134,4208,61010.0,1339.0,197160.0,325000.0,58,2.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,3
71,1.07624245195122,3158,45790.0,544.0,110230.0,370000.0,110,1.0,1.0,Other,2.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.06449652798042,3125,45310.0,1759.0,172000.0,282200.0,110,3.0,1.0,7.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,3
71,1.11369758489012,3125,45310.0,2376.0,195420.0,370000.0,88,2.0,1.0,10.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.15764244968301,3780,54810.0,3276.0,261330.0,485000.0,120,1.0,1.0,Other,Other,3.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3
71,1.16469918635195,3024,43840.0,756.0,147700.0,264000.0,110,1.0,1.0,6.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1
71,1.17957442482189,3125,45310.0,950.0,184470.0,292500.0,56,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.07003242836277,2478,35930.0,793.0,148940.0,139000.0,117,1.0,1.0,9.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,3
71,1.04046525887084,3150,45670.0,2060.0,193920.0,268000.0,100,1.0,1.0,12.0,4.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.10063129843867,3125,45310.0,820.0,119520.0,180000.0,128,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,2.0,3
71,1.12381217164575,3150,45670.0,2342.0,164770.0,457500.0,122,2.0,2.0,12.0,6.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,1
71,1.14923140118461,3024,43840.0,2090.0,183620.0,304500.0,98,2.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,0.988297246752186,3125,39060.0,840.0,141680.0,305000.0,120,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
71,0.89208220447978,2925,36560.0,808.0,117560.0,175000.0,125,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1
71,0.886832514175909,2925,36560.0,2554.0,188070.0,175000.0,110,2.0,1.0,7.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,0.893381328457458,3125,39060.0,995.0,147040.0,250000.0,56,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,0.86844126735955,2825,35310.0,2328.0,187830.0,260000.0,104,2.0,2.0,10.0,6.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,3
71,1.04225575181998,3125,39060.0,2618.0,238150.0,262000.0,125,1.0,1.0,Other,5.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
71,1.0398768120479,3125,39060.0,950.0,167870.0,270000.0,56,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,3
71,1.10275289560325,3218,40220.0,2509.0,196520.0,260000.0,120,1.0,1.0,9.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3
71,1.12983797279402,3125,39060.0,1275.0,153370.0,235000.0,115,1.0,1.0,7.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3
71,1.14102538456993,3125,39060.0,1368.0,137190.0,260000.0,120,1.0,1.0,8.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,3
71,1.14421613338969,3250,40620.0,3162.0,387220.0,465000.0,112,2.0,2.0,Other,6.0,3.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
71,1.15753057401576,3125,39060.0,2418.0,225460.0,175000.0,110,2.0,1.0,12.0,6.0,3.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.02129684733795,3906,48820.0,1289.0,170440.0,272000.0,95,2.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,3
71,1.05473633398402,3125,39060.0,2816.0,234980.0,325000.0,115,2.0,2.0,10.0,5.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
71,1.07126496977245,3125,39060.0,1056.0,154330.0,318000.0,125,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,1.10992965053453,4125,51560.0,1680.0,166280.0,415000.0,95,2.0,1.0,7.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,Other,2.0,2.0,2.0,3
71,1.15838986862525,3125,39060.0,1240.0,161780.0,274000.0,120,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1
71,1.15755004280538,3125,39060.0,1480.0,197960.0,120000.0,120,3.0,1.0,7.0,4.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,1.03224982988919,3125,39060.0,1140.0,231440.0,225000.0,11,2.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.04493613458254,3125,39060.0,3345.0,253320.0,355000.0,115,1.0,1.0,12.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3
71,1.05613631851252,3125,39060.0,2184.0,453050.0,375000.0,115,3.0,1.0,9.0,5.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
71,1.07418060160277,3125,39060.0,1350.0,168090.0,135000.0,83,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1
71,1.08760089280319,3750,46870.0,1870.0,210020.0,159900.0,110,1.0,1.0,7.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3
71,1.11196276788544,3125,39060.0,1856.0,206770.0,315000.0,92,2.0,1.0,10.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,1.12728735595987,3130,39120.0,1605.0,234490.0,305000.0,12,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,3
71,1.12192567890587,3125,39060.0,1918.0,196090.0,267000.0,125,2.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.02208700465558,4382,54770.0,1732.0,219300.0,175300.0,125,1.0,1.0,7.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.02097886269348,3615,45180.0,2706.0,512030.0,200000.0,106,2.0,1.0,6.0,4.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
71,1.0174358618182,3125,39060.0,1514.0,170300.0,150000.0,114,1.0,1.0,Other,4.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,1
71,1.01213953593949,5250,65620.0,1104.0,155740.0,262000.0,105,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.02891848470855,3125,39060.0,1703.0,209290.0,128000.0,118,1.0,1.0,6.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3
71,1.06964225229992,3125,39060.0,2950.0,282210.0,320000.0,105,2.0,2.0,Other,5.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,3
71,1.27904756672594,3687,53460.0,2456.0,275040.0,380000.0,108,2.0,1.0,10.0,6.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
71,1.35153306594726,3500,50750.0,2180.0,284380.0,460000.0,108,2.0,1.0,Other,5.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1
71,1.3845181568687,3125,45310.0,933.0,277960.0,343000.0,120,1.0,1.0,8.0,4.0,2.0,2.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,3
71,1.40347659596895,4225,61260.0,3536.0,384360.0,735000.0,102,2.0,2.0,Other,Other,4.0,1.0,3.0,1.0,0.0,3.0,0.0,Other,2.0,2.0,2.0,3
71,1.39412510658806,3750,54370.0,2681.0,299470.0,600000.0,108,2.0,1.0,Other,5.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,1
71,1.41457985762071,3750,54370.0,2282.0,411840.0,470000.0,110,1.0,1.0,Other,Other,3.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,3
71,1.46184819141837,3750,54370.0,1308.0,322590.0,530000.0,115,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
71,1.40641452363543,2525,36610.0,782.0,174850.0,382500.0,112,1.0,1.0,6.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1
71,1.42546997353258,4294,62260.0,1535.0,305550.0,332405.0,112,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.44813175968924,3750,54370.0,1764.0,343800.0,648000.0,124,1.0,1.0,7.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
71,1.46354795604616,3817,55340.0,1572.0,340280.0,283000.0,125,1.0,1.0,6.0,4.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,4.0,1.0,2.0,2.0,1
71,1.46197797357547,3750,54370.0,2070.0,266610.0,495000.0,123,1.0,1.0,10.0,5.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
71,1.45394456879275,3750,54370.0,1472.0,216380.0,330000.0,124,1.0,2.0,6.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3
71,1.27498276859794,3750,54370.0,2474.0,286980.0,441000.0,105,2.0,1.0,8.0,4.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
71,1.28902742912076,3750,54370.0,2105.0,302140.0,378000.0,105,2.0,2.0,6.0,3.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
71,1.28814154858942,3750,54370.0,2512.0,329500.0,331000.0,103,2.0,2.0,Other,5.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,3.0,2.0,2.0,1
71,1.32256138568297,3750,54370.0,2272.0,334860.0,450000.0,113,1.0,2.0,8.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3
71,1.34491870146302,2550,36970.0,1578.0,297070.0,270000.0,118,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.34705149586621,2550,36970.0,1418.0,278300.0,396000.0,118,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
71,1.37300602880619,2550,36970.0,1976.0,278370.0,350000.0,118,1.0,1.0,9.0,5.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,1
71,1.35370627919597,3750,54370.0,1309.0,244780.0,430000.0,119,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,3
